"","ID","Latitude","Longitude","SOx","CO2","NOx","Height","Diam","Velocity","Temp"
"507","60-1",40.5806,-98.3106,2563.366,709713.542,1103.218,76.2,2.9718,88.392,256.020333333333
"508","6002-1",33.6319,-87.0597,13166.905,5672605.55,5035.68,215.4936,7.62,84.1248,296.483333333333
"509","6002-2",33.6319,-87.0597,13643.499,6030572.225,4966.218,215.4936,7.62,85.344,296.483333333333
"510","6002-3",33.6319,-87.0597,12158.171,5517923.525,5279.238,213.36,7.62,84.4296,292.665734805379
"511","6002-4",33.6319,-87.0597,11829.417,5288365.525,4929.733,213.36,7.62,97.2312,301.316666666667
"512","6004-1",39.3668,-81.2944,24838.397,4672257.271,5229.954,195.072,8.8392,45.72,280.594444444444
"513","6004-2",39.3668,-81.2944,22365.061,4110673.97,4560.767,195.072,8.8392,45.72,280.594444444444
"514","6009-1",34.4236,-92.1392,17394.105,5406041.012,8267.957,304.8,7.83336,97.8408,305.372222222222
"515","6009-2",34.4236,-92.1392,17495.756,5538427.451,7994.743,304.8,7.83336,97.8408,305.372222222222
"516","6016-1",40.4663,-89.9841,5133.652,1759193.176,2079.724,179.2224,6.6294,41.148,286.923423218352
"517","6017-1",38.9361,-88.2778,10460.837,4176405.225,2499.894,152.0952,9.144,42.0624,277.725502555634
"518","6017-2",38.9361,-88.2778,10588.784,4160970.4,2549.813,152.0952,9.144,42.0624,277.725502555634
"519","6018-2",38.9031,-84.8511,3666.679,3665437.1,3952.203,198.12,7.1628,45.4152,317.261111111111
"520","6019-1",38.8689,-84.2286,22379.548,8963966.225,15152.994,174.6504,12.8016,39.624,281.450122124811
"521","602-1",39.1792,-76.5383,18876.476,3639544.15,4346.727,121.92,9.6012,38.4048,286.483333333333
"522","602-2",39.1792,-76.5383,22822.111,4495395.025,7378.162,121.92,9.6012,38.4048,286.483333333333
"523","6021-C1",40.4627,-107.5912,1057.377,4271224.135,5823.506,182.88,7.62,33.528,279.538888888889
"524","6021-C2",40.4627,-107.5912,1008.272,4044673.144,5415.576,182.88,7.62,33.2232,281.372222222222
"525","6021-C3",40.4627,-107.5912,2010.177,3272837.408,6467.593,182.88,7.62,51.2064,280.705555555556
"526","6030-1",47.3761,-101.1567,13149.52,5232335.493,5594.025,205.74,8.0772,70.104,302.362944444444
"527","6030-2",47.3761,-101.1567,14240.294,5481116.287,6083.683,199.0344,8.8392,54.2544,296.390722222222
"528","6031-2",38.6903,-83.4803,35696.232,6644477.343,11654.716,274.32,8.8392,36.8808,285.975737061918
"529","6034-1",42.7748,-82.4945,12676.007,4471994.416,4360.331,202.692,7.7724,88.392,305.427777777778
"530","6034-2",42.7748,-82.4945,11810.001,4155153.813,3794.842,202.692,7.7724,88.392,305.427777777778
"531","6041-1",38.7,-83.8175,20677.489,2143162.15,3500.984,245.364,4.572,92.6592,314.872222222222
"532","6041-2",38.7,-83.8175,19656.642,3806348.95,3972.387,245.364,4.572,92.6592,314.872222222222
"533","6041-3",38.7,-83.8175,1352.739,1286351.95,2615.508,198.12,4.572,42.672,288.555555555556
"534","6052-1",33.4124,-85.0345,46255.682,5885835.9,6313.44,304.8,7.62,96.012,292.594444444444
"535","6052-2",33.4124,-85.0345,55285.84,6894053.65,8191.047,205.74,10.3632,40.5384,287.594444444444
"536","6055-2B1",30.7261,-91.3669,14116.963,4592509.875,5243.856,182.88,8.0772,92.964,288.705555555556
"537","6055-2B2",30.7261,-91.3669,14206.153,4630203.625,4541.987,182.88,8.0772,92.964,288.705555555556
"538","6055-2B3",30.7261,-91.3669,14004.878,4467654.875,3445.325,182.88,8.0772,92.964,288.705555555556
"539","6061-1",31.2194,-89.3933,5741.688,1495073.68,3434.699,124.3584,5.12064,71.628,289.816666666667
"540","6061-2",31.2194,-89.3933,5718.538,1560705.829,3598.702,124.3584,5.12064,71.628,289.816666666667
"541","6064-N1",39.1714,-94.6958,7241.996,1936160.055,4137.378,121.92,6.096,92.964,288.705555555556
"542","6065-1",39.4472,-94.98,19217.223,5411748.5,8347.964,187.452,8.659368,40.2336,285.8
"543","6068-1",39.2825,-96.1153,23743.632,6134840.887,10977.509,182.88,7.9248,91.44,304.261111111111
"544","6068-2",39.2825,-96.1153,25524.842,6537550.275,10714.796,182.88,7.9248,91.44,304.261111111111
"545","6068-3",39.2825,-96.1153,20295.305,5451198.394,10882.168,182.88,7.9248,91.44,304.261111111111
"546","6071-1",38.5847,-85.4117,5235.598,3585967.966,3380.888,231.648,5.4864,45.4152,338.15
"547","6073-1",30.5335,-88.5574,13806.812,3883706.275,5330.004,106.68,10.39368,84.7344,292.538888888889
"548","6073-2",30.5335,-88.5574,15223.601,4222024.3,5508.613,106.68,10.39368,84.7344,292.538888888889
"549","6076-1",45.8831,-106.614,5254.684,3034295.395,5144.601,152.4,5.0292,60.96,310.927777777778
"550","6076-2",45.8831,-106.614,4413.251,2623545.194,4677.712,152.4,5.0292,60.96,310.927777777778
"551","6076-3",45.8831,-106.614,2859.219,6597633.629,13443.229,210.9216,7.3152,64.008,316.483333333333
"552","6076-4",45.8831,-106.614,2982.341,6963567.745,13628.695,210.9216,7.3152,64.008,316.483333333333
"553","6077-1",41.0808,-101.1408,14001.017,5821187.525,13149.87,167.64,8.531352,94.488,256.113888888889
"554","6077-2",41.0808,-101.1408,14170.424,5476656.8,9433.781,167.64,8.531352,94.488,256.113888888889
"555","6082-1",43.3561,-78.6039,3130.641,4925296.425,3336.948,186.5376,0.70104,56.6928,291.483333333333
"556","6085-14",41.2175,-87.0239,12803.938,3180643.643,7195.179,152.4,6.4008,93.5736,305.594444444444
"557","6085-15",41.2175,-87.0239,10510.729,3313160.121,2834.628,152.4,6.4008,88.392,312.438888888889
"558","6085-17",41.2175,-87.0239,8902.071,3448974.554,3314.695,152.4,5.4864,48.768,298.372222222222
"559","6085-18",41.2175,-87.0239,8117.984,3236595.222,3455.734,152.4,5.4864,48.768,298.372222222222
"560","6089-B1",47.6788,-104.1569,1106.334,586335.102,1055.652,76.2,2.68224,48.768,290.372222222222
"561","6090-1",45.3792,-93.8958,7661.592,5672364.422,6860.145,198.12,9.906,52.1208,313.441070055319
"562","6090-2",45.3792,-93.8958,7312.927,5436665.178,6477.926,198.12,9.906,52.1208,313.441070055319
"563","6090-3",45.3792,-93.8958,7863.09,5548683.65,9353.805,198.12,7.9248,50.292,311.207652839022
"564","6094-1",40.6344,-80.42,8180.415,4639740.775,5609.701,289.56,5.85216,38.4048,297.113888888889
"565","6094-2",40.6344,-80.42,11752.706,6388591.1,9169.556,289.56,5.85216,38.4048,297.113888888889
"566","6094-3",40.6344,-80.42,13189.509,6261785.325,8673.697,182.88,5.85216,38.4048,297.113888888889
"567","6095-1",36.4537,-97.0527,10159.74,4244212.988,8431.63,152.4,6.096,80.4672,314.316666666667
"568","6095-2",36.4537,-97.0527,8390.642,3474974.396,5601.465,152.4,6.096,80.4672,314.316666666667
"569","6096-1",40.6215,-95.7765,17550.176,4966129.5,9994.527,213.36,7.190232,91.44,256.284222222222
"570","6098-1",45.3047,-96.5103,10642.903,3393363.641,13813.172,151.7904,7.34568,97.8408,282.094444444444
"571","6101-BW91",44.2886,-105.3847,7732.069,3370620.808,4946.277,121.92,6.096,51.816,296.483333333333
"572","6106-1SG",45.6933,-119.8056,12017.202,3997132.977,8353.505,22.43328,1.15824,126.7968,271.65
"573","6113-1",38.3722,-87.7661,35139.947,3586879.02,4059.067,152.4,9.7536,87.7824,308.15
"574","6113-2",38.3722,-87.7661,40372.378,4093777.39,5336.768,152.4,9.7536,87.7824,308.15
"575","6113-3",38.3722,-87.7661,49858.857,4738512.156,6980.161,152.4,9.7536,87.7824,308.15
"576","6113-4",38.3722,-87.7661,9105.452,4815723.11,7236.548,152.4,7.1628,44.196,294.261111111111
"577","6113-5",38.3722,-87.7661,19757.951,4511502.574,6671.218,152.4,7.1628,44.196,294.261111111111
"578","6124-1",32.3558,-81.1683,5340.866,1066976.475,2338.702,121.92,3.5052,93.5736,299.261111111111
"579","6136-1",30.6167,-96.0778,11736.177,3568073.793,2310.207,141.732,6.096,60.96,300.927777777778
"580","6137-1",37.9053,-87.715,5993.062,1895131.258,2589.861,151.4856,4.2672,39.624,305.511111111111
"581","6137-2",37.9053,-87.715,3045.473,1727903.833,2495.79,151.4856,4.2672,39.624,309.505555555556
"582","6138-1",36.2561,-94.5241,8227.252,3649665.225,4627.797,164.592,6.096,83.82,305.927777777778
"583","6139-1",33.0583,-94.844,10079.617,3912915.45,3247.572,91.44,5.1816,91.44,344.261111111111
"584","6139-2",33.0583,-94.844,8011.168,2964896.2,3109.852,91.44,5.1816,76.2,344.261111111111
"585","6139-3",33.0583,-94.844,10350.281,4022009.25,3768.704,91.44,5.1816,76.2,344.261111111111
"586","6146-1",32.2597,-94.5703,59119.97,14536477.438,11172.658,137.7696,7.0104,64.6176,305.038888888889
"587","6146-2",32.2597,-94.5703,47506.096,14741506.53,11080.216,137.7696,7.0104,62.7888,306.483333333333
"588","6146-3",32.2597,-94.5703,46635.724,13908254.972,10144.924,137.7696,7.0104,66.4464,306.483333333333
"589","6147-1",33.0917,-95.0417,53411.166,9788542.534,6936.49,121.92,6.5532,108.5088,300.372222222222
"590","6147-2",33.0917,-95.0417,59159.446,11032407.752,7463.584,121.92,6.5532,108.5088,300.372222222222
"591","6147-3",33.0917,-95.0417,46825.066,14162132.886,13872.918,140.208,2.4384,54.2544,303.705555555556
"592","6155-1",38.1306,-90.2625,14070.15,4281641.45,1971.052,213.36,6.3136272,82.296,300.927777777778
"593","6155-2",38.1306,-90.2625,14314.999,4406706.575,2098.326,213.36,8.8392,82.296,300.927777777778
"594","6165-1",39.1747,-111.0289,2548.422,3442710.961,6063.191,182.88,7.3152,35.3568,279.872222222222
"595","6165-2",39.1747,-111.0289,2485.33,3598504.83,6093.203,182.88,7.3152,35.3568,280.038888888889
"596","6165-3",39.1747,-111.0289,1243.029,3441837.961,6082.076,182.88,7.3152,35.9664,281.038888888889
"597","6166-MB1",37.9256,-87.0372,31946.573,8237554.632,10019.062,316.3824,12.954,95.7072,316.577777777778
"598","6166-MB2",37.9256,-87.0372,35258.597,9184761.218,11103.265,316.3824,12.954,95.7072,316.577777777778
"599","6170-1",42.5381,-87.9033,29719.458,8869267.347,10916.11,137.19048,9.1400376,41.148,279.249444444444
"600","6170-2",42.5381,-87.9033,34992.979,10413294.453,10820.17,137.19048,9.1400376,41.148,279.249444444444
"601","6177-U1B",34.5778,-109.2717,5473.317,3502811.863,7373.534,121.92,7.4676,39.624,286.538888888889
"602","6177-U2B",34.5778,-109.2717,5003.111,3174190.034,6774.392,121.92,7.4676,39.624,287.816666666667
"603","6178-1",28.7128,-97.2142,14394.999,5266526.225,3869.961,92.3544,6.096,91.44,303.705555555556
"604","6179-1",29.9172,-96.7506,13614.067,4354011.05,2149.727,160.02,10.3632,41.4528,285.927777777778
"605","6179-2",29.9172,-96.7506,14034.352,4535141.125,2178.021,160.02,10.3632,41.4528,285.927777777778
"606","6179-3",29.9172,-96.7506,1553.672,3093234.25,2504.127,163.068,7.8486,76.2,304.261111111111
"607","6181-1",29.3072,-98.3228,10800.424,3537276.746,2266.428,213.36,7.9248,83.82,310.594444444444
"608","6181-2",29.3072,-98.3228,11073.574,3645551.179,2336.73,213.36,7.9248,83.82,310.594444444444
"609","6183-SM-1",28.7044,-98.4781,12473.128,3831531.5,3674.926,137.16,6.096,48.768,299.816666666667
"610","6190-2",31.395,-92.7167,14100.765,4111586.11,8006.148,76.2,5.4864,93.5736,321.483333333333
"611","6193-061B",35.2972,-101.7475,7377.411,2934679.131,4293.757,28.0416,0.268224,25.908,285.927777777778
"612","6193-062B",35.2972,-101.7475,6943.611,2812124.876,4232.211,28.0416,0.268224,25.908,285.927777777778
"613","6193-063B",35.2972,-101.7475,8202.71,3162872.345,5058.546,28.0416,0.268224,25.908,285.927777777778
"614","6194-171B",34.1847,-102.5686,12109.037,4400519.413,6367.643,83.2104,6.858,76.2,305.372222222222
"615","6194-172B",34.1847,-102.5686,8226.893,3137963.115,4685.684,121.92,6.858,76.2,299.816666666667
"616","6195-1",37.1519,-93.3892,3208.009,1614191.875,2685.279,117.348,3.6576,89.916,298.9
"617","6204-1",42.1103,-104.8828,4475.547,5267060.675,6922.188,182.88,9.54024,42.672,288.705555555556
"618","6204-2",42.1103,-104.8828,4479.573,5404953.375,7019.175,182.88,9.54024,42.672,288.705555555556
"619","6204-3",42.1103,-104.8828,4142.664,4665797.975,6009.747,182.88,8.65632,51.816,290.205555555556
"620","6213-1SG1",39.0694,-87.5108,9778.152,3510822.225,5095.586,214.5792,5.7912,39.624,312.594444444444
"621","6213-2SG1",39.0694,-87.5108,11040.657,3942703.177,4947.516,214.5792,5.7912,39.624,312.594444444444
"622","6248-1",40.2217,-103.6803,11248.07,3532021.531,3668.078,167.64,11.024616,73.152,288.705555555556
"623","6249-1",33.3303,-79.3611,38577.992,3806840.747,1476.067,123.1392,6.096,38.1,284.15
"624","6249-2",33.3303,-79.3611,18790.466,3940589.08,1568.85,123.1392,6.096,38.1,284.15
"625","6249-3",33.3303,-79.3611,8271.98,4527262.271,4869.767,123.1392,4.8768,49.0728,297.094444444444
"626","6249-4",33.3303,-79.3611,8089.211,4431065.26,5808.216,123.1392,4.8768,49.0728,297.094444444444
"627","6254-1",41.0961,-92.5556,11977.097,3855162.65,6520.407,182.88,7.62,61.8744,305.585957650389
"628","6257-1",33.0583,-83.8072,22384.075,6855742.575,4924.786,304.8,8.2296,84.7344,297.594444444444
"629","6257-2",33.0583,-83.8072,19763.23,6165432.925,4582.05,265.176,14.66088,40.5384,287.038888888889
"630","6257-3",33.0583,-83.8072,22427.964,7063019.75,4485.201,258.1656,10.3632,40.5384,287.038888888889
"631","6257-4",33.0583,-83.8072,18320.297,5956598.2,4163.509,304.8,8.2296,79.8576,299.261111111111
"632","6264-1",38.9794,-81.9344,42981.911,9526714.675,12746.35,304.8,12.954,39.3192,282.927777777778
"633","628-1",28.9594,-82.7003,20902.839,2481620.225,4687.475,152.0952,4.572,88.6968,329.15
"634","628-2",28.9594,-82.7003,22699.609,2761003.475,5309.664,153.0096,4.8768,91.44,344.316666666667
"635","628-4",28.9594,-82.7003,29227.527,5904442.95,13972.503,167.64,9.2964,39.624,283.316666666667
"636","628-5",28.9594,-82.7003,29823.208,6202741.1,14784.585,167.64,9.2964,39.624,283.316666666667
"637","641-4",30.5661,-87.2289,3089.914,604453.7,1054.092,149.352,10.668,39.9288,286.983333333333
"638","641-5",30.5661,-87.2289,2885.741,575165.325,969.813,149.352,10.668,39.9288,286.983333333333
"639","641-6",30.5661,-87.2289,10816.383,1952639.075,4459.051,149.352,10.668,39.9288,286.983333333333
"640","641-7",30.5661,-87.2289,12318.133,2507755.125,1736.272,149.352,10.668,39.9288,286.983333333333
"641","642-1",30.6689,-84.8869,2348.806,236942.875,584.846,45.72,4.1148,100.584,277.594444444444
"642","642-2",30.6689,-84.8869,2516.741,254611.25,749.004,45.72,4.1148,100.584,277.594444444444
"643","643-1",30.2689,-85.7003,9754.358,1366168.55,3167.538,60.6552,5.4864,79.248,312.427777777778
"644","643-2",30.2689,-85.7003,8758.774,1316398.225,2416.139,60.6552,5.4864,79.248,312.427777777778
"645","645-BB01",27.7944,-82.4036,2827.494,2389003.597,7441.397,149.352,7.3152,89.6112,319.761111111111
"646","645-BB02",27.7944,-82.4036,2674.145,2460770.68,7753.565,149.352,7.3152,38.1,304.038888888889
"647","645-BB03",27.7944,-82.4036,2673.979,2088895.724,5567.78,149.352,7.3152,93.8784,283.816666666667
"648","645-BB04",27.7944,-82.4036,3192.358,3114604.976,3092.37,149.352,7.3152,38.7096,288.427777777778
"649","6469-B1",47.3714,-101.8344,5911.115,3606684.811,5749.262,182.88,7.8574392,91.44,262.471833629408
"650","6469-B2",47.3714,-101.8344,7162.93,4344999.106,6825.479,182.88,7.8574392,91.44,262.471833629408
"651","6481-1SGA",39.5108,-112.5792,1773.289,7247917,12954.234,217.17,8.5344,38.1,286.705555555556
"652","6481-2SGA",39.5108,-112.5792,1821.211,7934665.975,12120.938,217.17,8.5344,40.5384,286.15
"653","663-B2",29.7586,-82.3883,8042.883,1604372.425,3932.455,106.68,5.6388,83.82,283.15
"654","6639-G1",37.6467,-87.5006,2868.772,4269008.4,6082.236,106.68,4.572,39.3192,295.483333333333
"655","6639-G2",37.6467,-87.5006,1691.608,3895799.55,5300.806,106.68,4.572,39.3192,302.761111111111
"656","6641-1",35.6733,-91.4083,11006.131,5738621.396,6577.704,304.8,7.83336,97.8408,305.372222222222
"657","6641-2",35.6733,-91.4083,11357.126,5765793.872,6593.357,304.8,7.83336,97.8408,305.372222222222
"658","6648-4",30.5642,-97.0639,25969.463,5275319.533,4775.704,121.92,6.5532,54.864,309.816666666667
"659","6664-101",41.3153,-91.0936,12326.152,4200141.925,4610.747,185.928,9.144,54.864,302.375119839585
"660","667-1A",30.4172,-81.5525,1441.461,2224008.787,731.798,150.876,4.572,43.8912,292.038888888889
"661","667-2A",30.4172,-81.5525,1573.165,2169441.317,671.811,150.876,4.572,43.8912,292.038888888889
"662","6705-1",37.915,-87.3328,17591.001,1309633.431,2289.444,115.824,4.1148,39.0144,287.722222222222
"663","6705-2",37.915,-87.3328,17404.306,1308597.821,2346.725,115.824,4.1148,39.0144,287.855555555556
"664","6705-3",37.915,-87.3328,15187.804,1175118.783,2148.486,115.824,4.1148,39.0144,288
"665","6705-4",37.915,-87.3328,32778.527,2785280.771,4094.632,152.4,5.7912,37.4904,292.972222222222
"666","676-3",28.0809,-81.9256,7728.46,2828956.725,6125.564,76.2,5.4864,50.9016,301.261111111111
"667","6761-101",40.8611,-105.0206,875.5,2337590.094,3729.069,153.924,5.334,60.96,291.483333333333
"668","6768-1",36.8791,-89.6209,7564.873,2582000.513,2687.145,137.16,4.572,85.344,258.355555555556
"669","6772-1",34.0158,-95.3206,10322.607,3497474.373,4056.217,152.4,7.9248,79.248,281.531666666667
"670","6823-W1",37.4497,-87.0803,11007.76,4182682.4,6330.159,182.88,10.3632,38.7096,269.205555555556
"671","7-1",34.0128,-85.9708,5451.431,401979.25,1239.703,91.44,4.572,104.5464,282.594444444444
"672","7-2",34.0128,-85.9708,4930.058,349455,1034.154,91.44,4.572,104.5464,282.594444444444
"673","703-1BLR",34.1256,-84.9192,39451.117,4645430.475,5344.415,205.74,9.4488,40.5384,287.594444444444
"674","703-2BLR",34.1256,-84.9192,48000.223,5749682.625,7153.17,205.74,9.4488,40.5384,287.594444444444
"675","703-3BLR",34.1256,-84.9192,48713.487,5686882.65,6597.392,205.74,10.3632,40.5384,287.594444444444
"676","703-4BLR",34.1256,-84.9192,50305.465,6074090.4,7151.07,205.74,10.3632,40.5384,287.594444444444
"677","7030-U1",31.0932,-96.6965,2932.398,1651540.225,1258.286,103.632,3.81,108.204,303.705555555556
"678","7030-U2",31.0932,-96.6965,2549.695,1391166.825,1017.456,103.632,3.81,108.204,303.705555555556
"679","708-1",34.2533,-85.3456,5033.383,595576.956,1171.167,205.74,10.0584,40.5384,283.705555555556
"680","708-2",34.2533,-85.3456,4723.903,567832.212,1120.39,205.74,10.0584,40.5384,283.705555555556
"681","708-3",34.2533,-85.3456,5389.139,641329.226,1268.578,228.6,6.4008,90.5256,287.038888888889
"682","708-4",34.2533,-85.3456,24401.837,2923969.975,3189.578,228.6,6.7056,95.7072,301.483333333333
"683","709-1",33.1942,-83.2994,15979.355,1681973.685,3960.557,304.8,6.858,76.2,300.927777777778
"684","709-3",33.1942,-83.2994,28372.101,2988468.6,5841.079,304.8,8.8392,79.248,298.15
"685","709-4",33.1942,-83.2994,29407.346,3091242.625,6003.918,304.8,8.8392,79.248,298.15
"686","7097-**1",29.3091,-98.3205,3766.405,4910550.425,4026.909,160.02,7.9248,83.82,288.705555555556
"687","7210-COP1",33.3642,-81.03,2293.158,3207574.837,4214.841,160.02,7.0104,46.0248,282.594444444444
"688","7213-1",36.8692,-78.7046,943.146,3532252.875,4737.275,135.9408,6.76656,37.1856,281.511111111111
"689","7213-2",36.8692,-78.7046,809.055,3315438.425,4654.12,135.9408,6.7818,37.1856,281.511111111111
"690","727-3",31.4444,-84.1322,7803.689,737146.05,2223.811,152.4,6.4008,91.44,273.15
"691","728-Y1BR",33.4622,-84.8986,428.619,548053.725,1090.847,78.0288,3.9624,38.4048,283.705555555556
"692","728-Y2BR",33.4622,-84.8986,6262.984,625227.217,1389.063,252.984,4.99872,79.248,295.372222222222
"693","728-Y3BR",33.4622,-84.8986,5165.247,513634.333,1140.731,252.984,4.99872,79.248,295.372222222222
"694","728-Y4BR",33.4622,-84.8986,8637.895,869790.058,1662.031,252.984,4.45008,86.868,312.038888888889
"695","728-Y5BR",33.4622,-84.8986,8151.576,824035.492,1548.494,252.984,4.45008,86.868,312.038888888889
"696","728-Y6BR",33.4622,-84.8986,19391.047,2023051.3,2824.249,245.364,4.99872,85.0392,302.038888888889
"697","728-Y7BR",33.4622,-84.8986,18481.561,1934301.275,2549.412,245.364,4.99872,85.0392,302.038888888889
"698","733-1",32.1486,-81.1458,1469.361,318316.787,785.557,83.82,6.7056,86.868,280.927777777778
"699","733-2",32.1486,-81.1458,1661.669,359903.206,888.141,83.82,6.7056,86.868,280.927777777778
"700","733-3",32.1486,-81.1458,3246.049,700314.648,1790.792,83.82,6.7056,86.868,280.927777777778
"701","7343-4",42.3022,-96.3622,14165.088,4316889.65,6769.33,142.9512,7.8486,54.864,301.945363788987
"702","7902-1",32.4607,-94.4852,11699.228,5925867.925,4815.344,160.02,7.62,45.72,302.594444444444
"703","8-10",33.6446,-87.2003,35668.691,4569703.1,5391.809,230.124,11.5824,94.1832,289.816666666667
"704","8-6",33.6446,-87.2003,10865.875,786319.093,1640.732,106.68,7.3152,106.0704,287.038888888889
"705","8-7",33.6446,-87.2003,11417.222,827367.231,1741.278,106.68,7.3152,106.0704,287.038888888889
"706","8-8",33.6446,-87.2003,13267.062,1142947.375,2106.228,230.124,11.5824,94.1832,289.816666666667
"707","8-9",33.6446,-87.2003,12840.662,1123285.125,2066.269,230.124,11.5824,94.1832,289.816666666667
"708","8023-1",43.4864,-89.4203,13728.56,4291222.975,3022.373,10.0584,0.2999232,33.528,255.427777777778
"709","8023-2",43.4864,-89.4203,12370.037,3780045.75,2828.874,10.0584,0.2999232,33.528,255.427777777778
"710","8042-1",36.2811,-80.0603,49096.38,7103758.496,10891.252,152.4,11.1252,36.576,285.927777777778
"711","8042-2",36.2811,-80.0603,47716.29,7115634.044,9528.047,152.4,11.1252,36.576,285.927777777778
"712","8066-BW71",41.7378,-108.7875,6700.784,4226731.284,8894.296,152.4,7.3152,34.7472,297.038888888889
"713","8066-BW72",41.7378,-108.7875,5100.571,3511125.628,4822.073,152.4,7.3152,34.7472,297.038888888889
"714","8066-BW73",41.7378,-108.7875,6382.988,4456692.568,9743.253,152.4,7.3152,34.7472,297.038888888889
"715","8066-BW74",41.7378,-108.7875,3466.358,4045225.861,8711.32,152.4,9.4488,28.6512,280.372222222222
"716","8069-1",39.3792,-111.0781,2223.348,3035699.596,4660.169,182.88,7.3152,33.528,278.761111111111
"717","8069-2",39.3792,-111.0781,15139.469,3336021.558,5507.009,182.88,7.3152,33.528,280.316666666667
"718","8102-1",38.9347,-82.1158,12968.435,8684680.75,18374.505,252.984,12.8016,37.1856,270.066784458535
"719","8102-2",38.9347,-82.1158,14997.59,10157474.55,20329.734,252.984,12.8016,38.1,269.909648421766
"720","8219-1",38.6306,-104.7056,3750.78,1707111.35,2168.165,140.208,5.334,91.7448,290.927777777778
"721","8222-B1",47.2217,-101.8139,13713.135,3844010.5,12259.594,151.7904,6.4008,67.056,312.020333333333
"722","8223-1",34.3186,-109.1636,5331.173,3365370.287,3163.096,152.4,6.096,52.7304,335.594444444444
"723","8223-2",34.3186,-109.1636,4548.638,2818912.648,2870.973,152.4,6.096,56.9976,347.770333333333
"724","8224-1",40.8831,-117.1542,7395.987,1948343.85,3798.214,153.89352,5.620512,86.868,278.784524913175
"725","8224-2",40.8831,-117.1542,2211.295,2440587.925,5582.477,137.22096,5.1816,61.8744,282.47232482852
"726","8226-1",40.5383,-79.7906,37320.097,2921151.856,3913.619,168.5544,8.2296,35.3568,284.705555555556
"727","856-1",40.5958,-89.6631,7993.439,943872.135,1470.628,153.3144,6.4008,98.1456,290.616249741227
"728","856-2",40.5958,-89.6631,14921.906,2211654.505,3192.659,153.3144,6.4008,98.1456,290.616249741227
"729","856-3",40.5958,-89.6631,19018.35,2718382.907,3367.78,153.3144,7.62,94.1832,280.359002123142
"730","87-1",35.4159,-108.082,1293.216,2057449.201,3797.137,137.16,6.096,38.1,283.15
"731","874-5",41.4931,-88.1153,4854.259,2119926.325,5418.557,137.16,4.1148,87.7824,304.235883094176
"732","876-1",39.5906,-89.4964,7608.408,3076836.546,5633.827,186.8424,9.02208,87.7824,304.281197473942
"733","876-2",39.5906,-89.4964,9838.04,3992023.879,8670.669,186.8424,9.02208,87.7824,304.281197473942
"734","883-7",42.3833,-87.8133,5035.676,2184494.95,1397.853,137.16,4.29768,91.44,304.259468286054
"735","883-8",42.3833,-87.8133,6046.13,2573843.225,1595.385,137.16,4.1148,85.0392,304.235883094176
"736","884-3",41.6334,-88.0626,4285.999,1572962.65,873.076,136.5504,4.535424,91.44,296.348994040461
"737","884-4",41.6334,-88.0626,7141.905,2569972.7,1690.807,152.4,5.0292,99.06,302.698343240681
"738","886-19",41.8508,-87.6533,4616.412,1722763.55,1125.628,137.16,4.2672,88.392,290.068205944798
"739","887-1",37.2103,-88.8606,4480.846,1494326.934,913.844,167.64,5.4864,94.488,302.698781159078
"740","887-2",37.2103,-88.8606,4532.545,1514240.591,926.254,167.64,5.4864,94.488,302.698781159078
"741","887-3",37.2103,-88.8606,4164.119,1425941.111,896.124,167.64,5.4864,94.488,302.698781159078
"742","887-4",37.2103,-88.8606,4468.67,1534198.514,970.515,167.64,5.4864,94.488,302.698781159078
"743","887-5",37.2103,-88.8606,4368.019,1521851.663,953.202,167.64,5.4864,94.488,302.698781159078
"744","887-6",37.2103,-88.8606,3948.855,1383616.987,864.073,167.64,5.4864,94.488,302.698781159078
"745","889-1",38.205,-89.855,6011.101,3434483.115,1106.929,184.404,5.9436,93.8784,304.259243602074
"746","889-2",38.205,-89.855,7947.371,4675926.872,1495.308,184.404,5.9436,92.3544,304.259243602074
"747","889-3",38.205,-89.855,10050.246,4844022.498,2271.642,184.404,5.9436,57.912,304.259243602074
"748","891-9",40.2797,-90.0775,7151.715,3519824.38,566.51,152.4,6.096,76.5048,300.223602264685
"749","892-1",41.3017,-89.3136,1039.94,515582.421,301.167,84.4296,4.401312,103.0224,304.247129194946
"750","892-2",41.3017,-89.3136,3563.95,1759963.427,1025.884,84.4296,4.401312,103.0224,304.247129194946
"751","898-4",38.8639,-90.1325,1573.42,701216.538,456.62,76.2,5.1816,105.7656,270.893363282618
"752","898-5",38.8639,-90.1325,5663.513,2512612.168,1910.905,106.68,4.572,99.06,291.475863018007
"753","963-31",39.7539,-89.6011,642.36,699139.184,2214.003,137.16,3.9624,106.68,304.22822376328
"754","963-32",39.7539,-89.6011,626.456,691040.94,2209.137,137.16,3.9624,106.68,304.22822376328
"755","963-33",39.7539,-89.6011,2366.141,1544267.625,2190.755,152.4,5.0292,39.624,258.188347965273
"756","964-7",39.7539,-89.6011,3080.177,108820.166,479.489,91.44,4.572,94.488,270.050736337186
"757","964-8",39.7539,-89.6011,4536.962,155223.458,716.874,91.44,4.572,94.488,270.050736337186
"758","976-123",37.6206,-88.955,3504.907,1391399.234,572.095,59.1312,3.29184,74.9808,277.649986408783
"759","976-4",37.6206,-88.955,3705.156,1481846.081,3902.03,121.92,4.572,38.1,283.029688605803
